month,excess_return
1948-07,-0.05079114373431391
1948-08,0.002601761189453542
1948-09,-0.030738309478438475
1948-10,0.059983516170305964
1948-11,-0.09355063641161454
1948-12,0.03163408777634083
1949-01,0.0021981364404947026
1949-02,-0.029799539293684157
1949-03,0.04043869879211606
1949-04,-0.01903258701862206
1949-05,-0.029828713688485
1949-06,0.0012577711064173482
1949-07,0.055549220415385736
1949-08,0.025962128165100504
1949-09,0.031224325216569485
1949-10,0.030950441915463082
1949-11,0.017583287312834723
1949-12,0.05134041434965473
1950-01,0.01683378660511069
1950-02,0.014305994514186947
1950-03,0.011779048609480617
1950-04,0.03985148322283764
1950-05,0.04317633981998477
1950-06,-0.05897122008007947
1950-07,0.014973421093647521
1950-08,0.049857841294308675
1950-09,0.047954151662124245
1950-10,-0.0023102227583635744
1950-11,0.02771684321143364
1950-12,0.05708050054037143
1951-01,0.05742746360114896
1951-02,0.013069830544587845
1951-03,-0.02225280242801481
1951-04,0.04846311041806953
1951-05,-0.02363665263312167
1951-06,-0.02684130907451458
1951-07,0.0700671982271193
1951-08,0.04382861734130273
1951-09,0.007431633881594238
1951-10,-0.02485294435356369
1951-11,0.005641244331265126
1951-12,0.03414732366664034
1952-01,0.01545552772908993
1952-02,-0.02654135428521171
1952-03,0.04415137396615039
1952-04,-0.05036736884836549
1952-05,0.03169843451036785
1952-06,0.03829629569758829
1952-07,0.010012708540731776
1952-08,-0.008070824846917918
1952-09,-0.02073394811370934
1952-10,-0.006516173778086083
1952-11,0.05873404769719105
1952-12,0.029155115290910156
1953-01,-0.003183528972303167
1953-02,-0.002989905735620787
1953-03,-0.0147505234756514
1953-04,-0.029165987616717237
1953-05,0.0051569308755739585
1953-06,-0.01811712137864645
1953-07,0.023686484997948936
1953-08,-0.04591501634125511
1953-09,0.0016308823449002318
1953-10,0.04625380526984067
1953-11,0.027893745731563755
1953-12,-0.0002243080286242357
1954-01,0.051547798200109005
1954-02,0.01677765938262983
1954-03,0.03668309167808407
1954-04,0.042342750115741824
1954-05,0.03128593722248533
1954-06,0.011035751897694469
1954-07,0.05026730359282265
1954-08,-0.02345149132058083
1954-09,0.0637983119254286
1954-10,-0.01688350308487228
1954-11,0.09498346958535502
1954-12,0.05494496623984116
1955-01,0.006036291827475194
1955-02,0.03065336841103186
1955-03,-0.0019063786926429287
1955-04,0.03137775722319632
1955-05,0.010755259291452478
1955-06,0.06526545327789113
1955-07,0.01929175271251726
1955-08,0.002671511127370446
1955-09,-0.0036380897346267134
1955-10,-0.027526582847219424
1955-11,0.07022594653051245
1955-12,0.014831812091237585
1956-01,-0.030421329094905532
1956-02,0.037823288855045226
1956-03,0.06695866118872149
1956-04,0.0031961429158443794
1956-05,-0.05170834399168593
1956-06,0.03521086713627252
1956-07,0.04918753595436622
1956-08,-0.03168187206535721
1956-09,-0.051650366150000376
1956-10,0.004755439784494151
1956-11,0.002354709779065042
1956-12,0.03245149509886721
1957-01,-0.03483765237827788
1957-02,-0.021138683643800827
1957-03,0.021832550906202494
1957-04,0.04260751302970839
1957-05,0.033986570403576034
1957-06,-0.007597777627115349
1957-07,0.006003202406656874
1957-08,-0.052536475004014364
1957-09,-0.060337447267843604
1957-10,-0.043725400135219736
1957-11,0.02293742775021208
1957-12,-0.0397022670286729
1958-01,0.04730248723477702
1958-02,-0.01551640587632487
1958-03,0.032700031759571896
1958-04,0.030031027750678764
1958-05,0.023461879066018453
1958-06,0.029240463436375118
1958-07,0.044062951097849065
1958-08,0.01845634436940473
1958-09,0.04678934766841181
1958-10,0.025877512563732885
1958-11,0.029525369621144784
1958-12,0.051133784063867226
1959-01,0.007041704253693708
1959-02,0.009302265662178162
1959-03,0.0025779752030327214
1959-04,0.03595645488129971
1959-05,0.017498997234249882
1959-06,-0.0018110610417173573
1959-07,0.03238953633327846
1959-08,-0.014233278403278917
1959-09,-0.04787826471826872
1959-10,0.012686748915905245
1959-11,0.016062973299088706
1959-12,0.02553469877444213
1960-01,-0.06966300574995818
1960-02,0.01159536749204724
1960-03,-0.015941499228303003
1960-04,-0.017141720276710445
1960-05,0.031436889669383336
1960-06,0.020913186094865092
1960-07,-0.0239593102232623
1960-08,0.03043872700472904
1960-09,-0.060358055516468834
1960-10,-0.006846743267316461
1960-11,0.04720594835794529
1960-12,0.04722949677058725
1961-01,0.06204706512291233
1961-02,0.03545870182707849
1961-03,0.028736591710136077
1961-04,0.003860325008944681
1961-05,0.02414675265585892
1961-06,-0.030674111334423895
1961-07,0.02808624666002728
1961-08,0.025607826832269736
1961-09,-0.021641956907248124
1961-10,0.02540424895021835
1961-11,0.043822812287540584
1961-12,-0.0010891672727354404
1962-01,-0.03861166957265985
1962-02,0.017812958762033943
1962-03,-0.007747756931562018
1962-04,-0.06347809594905694
1962-05,-0.09460815284361691
1962-06,-0.08359743785340307
1962-07,0.06504119134380328
1962-08,0.02275897759594744
1962-09,-0.05174584271025982
1962-10,-0.002694483038186701
1962-11,0.10932037191031742
1962-12,0.010277174560417834
1963-01,0.050851438593904674
1963-02,-0.022762615367499846
1963-03,0.029378582861686785
1963-04,0.04427676385291741
1963-05,0.017540534471576604
1963-06,-0.019255539812072404
1963-07,-0.0046851314269695955
1963-08,0.04995903195571165
1963-09,-0.013877387597393005
1963-10,0.023348939205172874
1963-11,-0.009679122949192783
1963-12,0.019819844628953014
1964-01,0.0233861128418139
1964-02,0.013962637148883983
1964-03,0.013790715184228646
1964-04,0.0023799644643216
1964-05,0.014194584043749119
1964-06,0.01122791185579792
1964-07,0.01760557896467175
1964-08,-0.013427507886484679
1964-09,0.02761352129169678
1964-10,0.005839382562838682
1964-11,0.0003060014688344015
1964-12,-0.001034652960670334
1965-01,0.036015446081857694
1965-02,0.0024196094210772183
1965-03,-0.013202627226057657
1965-04,0.031045595668100525
1965-05,-0.008493242606144346
1965-06,-0.05518042147772179
1965-07,0.01427200303515956
1965-08,0.02739026970073472
1965-09,0.0289241643572722
1965-10,0.023749268862353595
1965-11,-0.00031782999275176095
1965-12,0.010550882549247333
1966-01,0.008927924888801833
1966-02,-0.013184366735101573
1966-03,-0.0253118339831919
1966-04,0.020260848696393104
1966-05,-0.05592284872246473
1966-06,-0.01351962024409357
1966-07,-0.016717174770535498
1966-08,-0.0803194952166649
1966-09,-0.009916286476492004
1966-10,0.04035011085755613
1966-11,0.013263779710299902
1966-12,0.0036591611909644467
1967-01,0.08049663261467181
1967-02,0.006595619087484336
1967-03,0.03942120973960987
1967-04,0.0378231581913431
1967-05,-0.0398781267074808
1967-06,0.024114586488584177
1967-07,0.04589846191180505
1967-08,-0.00853774191410122
1967-09,0.03108786300464111
1967-10,-0.029030910701934656
1967-11,0.002991699611211354
1967-12,0.02981900635408397
1968-01,-0.03651628663621395
1968-02,-0.03687630503757923
1968-03,-0.0010297587092336945
1968-04,0.09185145367399221
1968-05,0.024101235498418853
1968-06,0.010130435863362017
1968-07,-0.02443264120608877
1968-08,0.014309525475191022
1968-09,0.03963546519877233
1968-10,0.007118383467236113
1968-11,0.05428773594970003
1968-12,-0.03635951024835821
1969-01,-0.0077040082347579735
1969-02,-0.06361731157833934
1969-03,0.02526337984457728
1969-04,0.013204513908687793
1969-05,0.0042323557975452305
1969-06,-0.0713626892527468
1969-07,-0.07385397130302586
1969-08,0.04725993337704058
1969-09,-0.023563187442805927
1969-10,0.058159277585524166
1969-11,-0.03293136800454624
1969-12,-0.01940772775762751
1970-01,-0.0709350329077101
1970-02,0.04435081186545747
1970-03,-0.002659715801284011
1970-04,-0.11518503447090422
1970-05,-0.07903555302738054
1970-06,-0.03356052028479688
1970-07,0.056757150385002904
1970-08,0.04646130113281411
1970-09,0.03450181216803041
1970-10,-0.021720591373913783
1970-11,0.039200736394761855
1970-12,0.05387142347883857
1971-01,0.061139015417845374
1971-02,0.013792789909757523
1971-03,0.03739374247477413
1971-04,0.03982249675605037
1971-05,-0.039578156808239846
1971-06,-0.001478269174138436
1971-07,-0.028871977812891424
1971-08,0.032344292594286346
1971-09,0.006857464535275616
1971-10,-0.034872594243445056
1971-11,-0.00951136570999993
1971-12,0.09275891063639842
1972-01,0.017596616651161922
1972-02,0.032875885232694094
1972-03,0.0069906203265472176
1972-04,0.011622724593714072
1972-05,0.00446086636669166
1972-06,-0.016072575273864288
1972-07,-0.0079887687686634
1972-08,0.02669107164359892
1972-09,-0.005755319245989055
1972-10,0.003710904875648963
1972-11,0.03813884922004892
1972-12,0.005662877119090734
1973-01,-0.02519692730708043
1973-02,-0.043902258729779674
1973-03,-0.011897532989605495
1973-04,-0.048120618558764774
1973-05,-0.023580518574636875
1973-06,-0.013029530823409803
1973-07,0.043089584281691524
1973-08,-0.03420860468430641
1973-09,0.03571886804594609
1973-10,-0.002630273517828463
1973-11,-0.1144067786448804
1973-12,-0.005425933619482777
1974-01,-0.059229069587803024
1974-02,0.00010250053025483243
1974-03,-0.018591138877506613
1974-04,-0.032366678677717885
1974-05,-0.04479465984619826
1974-06,-0.016136024517127426
1974-07,-0.06488465011461307
1974-08,-0.0699230920986197
1974-09,-0.0961284350031461
1974-10,0.12349092295012756
1974-11,-0.035414165362908374
1974-12,-0.104917028618941
1975-01,0.1437023631084351
1975-02,0.048296154491787355
1975-03,0.017159327940469926
1975-04,0.026311250685249112
1975-05,0.06501265990574216
1975-06,0.04369379787037401
1975-07,-0.059230167358279864
1975-08,-0.0359856229922937
1975-09,-0.04422297606928283
1975-10,0.042185598675076
1975-11,0.02313970611580786
1975-12,-0.013631035706902831
1976-01,0.11596000508645903
1976-02,0.009755082176334286
1976-03,0.035084684498970564
1976-04,-0.009171843710152044
1976-05,-0.00926741375939176
1976-06,0.03562002487759562
1976-07,-0.006820087464307376
1976-08,0.005983929229994533
1976-09,0.017471024930258542
1976-10,-0.024467951768841572
1976-11,0.0008019392267121398
1976-12,0.05829049335722354
1977-01,-0.039961973168695174
1977-02,-0.019321028884276083
1977-03,-0.012634647095560137
1977-04,0.0007723826131356108
1977-05,-0.014802541025507784
1977-06,0.04761142532379357
1977-07,-0.016781390604247808
1977-08,-0.018561845517268534
1977-09,-0.0026181506298683884
1977-10,-0.0442849735329317
1977-11,0.04072759114410706
1977-12,0.003636031905829657
1978-01,-0.060664304526347405
1978-02,-0.014352711793989404
1978-03,0.029224576926571797
1978-04,0.0769392630129761
1978-05,0.018268397983420483
1978-06,-0.015939352387505098
1978-07,0.05094357327044359
1978-08,0.03700185056393893
1978-09,-0.013014228259290828
1978-10,-0.11826650695497491
1978-11,0.02707726886979158
1978-12,0.01028745799147017
1979-01,0.041338375567915545
1979-02,-0.033727883157075284
1979-03,0.05658024229836933
1979-04,0.0001331235268806652
1979-05,-0.0212697245246813
1979-06,0.03911083816635921
1979-07,0.006524449557310835
1979-08,0.05734206017415779
1979-09,-0.005994145026226664
1979-10,-0.08221109144840187
1979-11,0.054157862858837516
1979-12,0.017817058371866562
1980-01,0.057214837119961955
1980-02,-0.009128884785806618
1980-03,-0.13265491499310134
1980-04,0.039664414589610834
1980-05,0.05238369982785969
1980-06,0.03195092363482106
1980-07,0.06412149789269819
1980-08,0.017504549659337575
1980-09,0.020862009227038267
1980-10,0.01159421256395689
1980-11,0.09698704007344654
1980-12,-0.04829230198745027
1981-01,-0.050353504802381335
1981-02,0.005183411403707614
1981-03,0.03447723278953703
1981-04,-0.022838322793555202
1981-05,0.003052502276306267
1981-06,-0.025107058023963923
1981-07,-0.015528178620000829
1981-08,-0.06896347056184395
1981-09,-0.07607336510031938
1981-10,0.04867961376081431
1981-11,0.03481808935015856
1981-12,-0.035793312952350796
1982-01,-0.03435606233047922
1982-02,-0.06026815312834334
1982-03,-0.020778516386427973
1982-04,0.03195051232228879
1982-05,-0.03734296340344302
1982-06,-0.03483720091786795
1982-07,-0.03106724946338602
1982-08,0.11089691842735404
1982-09,0.01200256874389166
1982-10,0.11259208048441098
1982-11,0.04494274673600719
1982-12,0.008044363189161312
1983-01,0.03498207407477702
1983-02,0.024482482854727265
1983-03,0.027688283417582567
1983-04,0.0673008329418965
1983-05,0.005866488542751693
1983-06,0.031472738532077195
1983-07,-0.038559380785630704
1983-08,-0.005035461810314823
1983-09,0.008571347186172956
1983-10,-0.03580537354050762
1983-11,0.022266408847040668
1983-12,-0.017353056806972304
1984-01,-0.021717206424551046
1984-02,-0.046127909269653315
1984-03,0.006029861120061369
1984-04,-0.005851387778025274
1984-05,-0.06040515370454028
1984-06,0.015656651032170666
1984-07,-0.02947059079628735
1984-08,0.104890365824528
1984-09,-0.007948783244313175
1984-10,-0.009884048666635541
1984-11,-0.018152551572283925
1984-12,0.01710921082413854
1985-01,0.07905727371351162
1985-02,0.010944445984099549
1985-03,-0.007392805798828266
1985-04,-0.009792209614799237
1985-05,0.04960052432139116
1985-06,0.011552751525221259
1985-07,-0.005929547474511505
1985-08,-0.010270130934863236
1985-09,-0.046447105101677676
1985-10,0.038818880007551425
1985-11,0.06408003334316054
1985-12,0.03798852937359704
1986-01,0.004904593128893496
1986-02,0.06856646809274429
1986-03,0.04924773508018064
1986-04,-0.013200580531999614
1986-05,0.046192897878157786
1986-06,0.009995207536091066
1986-07,-0.0644500362436285
1986-08,0.060975367651002504
1986-09,-0.08440880618425259
1986-10,0.04539890491919337
1986-11,0.011468922698692973
1986-12,-0.031031961571614478
1987-01,0.12516592745735858
1987-02,0.04396179846158834
1987-03,0.01847349184638911
1987-04,-0.020758965090138977
1987-05,0.0014190573975649571
1987-06,0.03905618426929553
1987-07,0.04019630446309431
1987-08,0.033180989955659726
1987-09,-0.025527825534427312
1987-10,-0.2328115998814306
1987-11,-0.0768479726395828
1987-12,0.06926227535637904
1988-01,0.04091719123441611
1988-02,0.048343397420290354
1988-03,-0.02109622843168083
1988-04,0.0068104944384010544
1988-05,-0.004267609480309898
1988-06,0.04746625150802222
1988-07,-0.012517359244618938
1988-08,-0.03412180475457197
1988-09,0.03184982965385827
1988-10,0.011768021131840408
1988-11,-0.022137754288958617
1988-12,0.015193273815163607
1989-01,0.06059485795335972
1989-02,-0.022357876350926866
1989-03,0.015951017214619837
1989-04,0.04239985826365436
1989-05,0.03098543152039654
1989-06,-0.012495167698356346
1989-07,0.07119572208607249
1989-08,0.015484495127324317
1989-09,-0.007698195463995459
1989-10,-0.035939549670461764
1989-11,0.01169204384512367
1989-12,0.01247985351684033
1990-01,-0.07719042258863691
1990-02,0.00973383052282547
1990-03,0.01860006657813103
1990-04,-0.03522694826643612
1990-05,0.08445277515759762
1990-06,-0.010197071909266192
1990-07,-0.016802405365352057
1990-08,-0.09875118571312783
1990-09,-0.060108997170788624
1990-10,-0.01945180554502767
1990-11,0.060162692300660514
1990-12,0.023624711573642532
1991-01,0.04510898997137217
1991-02,0.07155247245767773
1991-03,0.02453190843995667
1991-04,-0.0017910452379570796
1991-05,0.036651601546937106
1991-06,-0.048834281062002986
1991-07,0.042213576440516196
1991-08,0.022543338497029178
1991-09,-0.01592662975946539
1991-10,0.015552826362359513
1991-11,-0.04288069610627893
1991-12,0.10463929668031653
1992-01,-0.006268506797873048
1992-02,0.010802986307414957
1992-03,-0.0272733816200852
1992-04,0.009967195630901537
1992-05,0.003961047986335177
1992-06,-0.02194967048329854
1992-07,0.03716717374513473
1992-08,-0.02381836732113191
1992-09,0.010592483446238239
1992-10,0.009353109804097119
1992-11,0.039045925110563796
1992-12,0.015555523611124522
1993-01,0.00951021094517513
1993-02,0.0016945060800097594
1993-03,0.0237824718095985
1993-04,-0.028372125201423168
1993-05,0.029334466605227066
1993-06,0.0033902650374457964
1993-07,-0.003824497643302275
1993-08,0.03688459197918183
1993-09,-0.001960479535195913
1993-10,0.01651332222941313
1993-11,-0.019009917176750157
1993-12,0.017532232100363983
1994-01,0.029044458471258233
1994-02,-0.02628618924285814
1994-03,-0.048270451285667884
1994-04,0.007665691223244846
1994-05,0.005838225112665663
1994-06,-0.030865559862138747
1994-07,0.028700964968007094
1994-08,0.039944056676360556
1994-09,-0.02098591071157936
1994-10,0.011772403655280381
1994-11,-0.04196191817289177
1994-12,0.008346049411889309
1995-01,0.01606885996096939
1995-02,0.03633563244372815
1995-03,0.023014417247929464
1995-04,0.021292869014973303
1995-05,0.02791731134548329
1995-06,0.026844327830429882
1995-07,0.03645492804811747
1995-08,0.004505600222046461
1995-09,0.032633929752505356
1995-10,-0.01609487103799998
1995-11,0.0393201115040538
1995-12,0.010137008079126661
1996-01,0.023419065023941775
1996-02,0.01288864814557116
1996-03,0.0076248702407040085
1996-04,0.02185972509822314
1996-05,0.023318698113780314
1996-06,-0.012613868917959799
1996-07,-0.059424241889296625
1996-08,0.028449666416777097
1996-09,0.04974391516773693
1996-10,0.009662519612069537
1996-11,0.06268596186951039
1996-12,-0.01700656831259406
1997-01,0.05024431678020252
1997-02,-0.005049945353214541
1997-03,-0.049845925552682066
1997-04,0.03920512838365365
1997-05,0.06837133663591347
1997-06,0.04046389696822296
1997-07,0.07307909581416112
1997-08,-0.04029911679380203
1997-09,0.054032420069657465
1997-10,-0.03836801944028587
1997-11,0.026848693395880256
1997-12,0.013328841399402684
1998-01,0.0002129615826439341
1998-02,0.07133428739666754
1998-03,0.047678984150721304
1998-04,0.007607393690364996
1998-05,-0.02990653736539403
1998-06,0.02878830074049542
1998-07,-0.02659504192184882
1998-08,-0.16303773948048006
1998-09,0.060245522705073266
1998-10,0.07193245350404955
1998-11,0.05975883299229169
1998-12,0.06120708362485656
1999-01,0.0360583370905173
1999-02,-0.04194908127693221
1999-03,0.035086366377243924
1999-04,0.04496224268238875
1999-05,-0.024737722692145983
1999-06,0.04770416815116488
1999-07,-0.034625566937203284
1999-08,-0.013471578828367779
1999-09,-0.026036368585923328
1999-10,0.059661140373689775
1999-11,0.034523277379310116
1999-12,0.08090941281787711
2000-01,-0.0449781378282656
2000-02,0.028103812709968774
2000-03,0.04983780024186742
2000-04,-0.06538025322132222
2000-05,-0.04385488410691531
2000-06,0.04863425403106818
2000-07,-0.023313701430666883
2000-08,0.07102585499875665
2000-09,-0.05709482903407094
2000-10,-0.029286259552289813
2000-11,-0.10827421615847226
2000-12,0.015629712092000186
2001-01,0.035458744572045814
2001-02,-0.10355073164780752
2001-03,-0.07602897689258623
2001-04,0.08086891062347558
2001-05,0.0067631142478829
2001-06,-0.021382595718193714
2001-07,-0.021666585499294632
2001-08,-0.06275301605425045
2001-09,-0.09530292482675365
2001-10,0.026447178893324166
2001-11,0.07770504639885767
2001-12,0.01650040072103417
2002-01,-0.018122948756502954
2002-02,-0.023383491100869777
2002-03,0.04358766047736857
2002-04,-0.05240207350435072
2002-05,-0.011912342466356137
2002-06,-0.07341282372907981
2002-07,-0.08386172080377244
2002-08,0.006301088981590939
2002-09,-0.10346656745108422
2002-10,0.07683708660420817
2002-11,0.06063154203068781
2002-12,-0.05608608423751909
2003-01,-0.024831991041689764
2003-02,-0.01705107118414753
2003-03,0.009032826015301537
2003-04,0.08254840955336522
2003-05,0.06273690837749893
2003-06,0.015275597114483345
2003-07,0.022293155560073104
2003-08,0.024715365916184406
2003-09,-0.011037193022712903
2003-10,0.06083777104376821
2003-11,0.015538948905780227
2003-12,0.04483193222921569
2004-01,0.021974329578578637
2004-02,0.0148728755480464
2004-03,-0.013095841039390481
2004-04,-0.021163272194414245
2004-05,0.01256018460162442
2004-06,0.020590895549528
2004-07,-0.03985037761950757
2004-08,-0.0004955615660663778
2004-09,0.019739566805792693
2004-10,0.01595726938767861
2004-11,0.047247104451429225
2004-12,0.03313353596575505
2005-01,-0.027790651185691226
2005-02,0.02131852006893064
2005-03,-0.017988360842978182
2005-04,-0.029189089648280042
2005-05,0.03585272481809219
2005-06,0.008318441749577243
2005-07,0.040790849050780086
2005-08,-0.007680590660241911
2005-09,0.00798053452040337
2005-10,-0.02354421241622734
2005-11,0.03772522477697637
2005-12,0.00028649212950876857
2006-01,0.035852683021354345
2006-02,-0.005354905463506046
2006-03,0.015366861687483758
2006-04,0.010503037144566404
2006-05,-0.035178057815826266
2006-06,-0.005408699835708415
2006-07,-0.007304273602862369
2006-08,0.020483683887926003
